customer_id,first_name,last_name,email,phone,country,state,city,postal_code,customer_segment,registration_date,last_purchase_date,is_active
9206,Briana,Hanson,tuckerrobert@example.com,317-740-7752x790,Kuwait,Illinois,Lauraport,68601,Budget,2024-08-04,2025-03-29,1
9207,Robert,Davis,nicole56@example.com,+1-790-958-2145x250,Australia,Michigan,Port Tricia,47916,Standard,2022-02-04,2023-12-20,1
9208,Dan,Reilly,joshua72@example.org,+1-321-243-0954x0291,Ukraine,Rhode Island,Bennettberg,61344,Budget,2024-09-03,2025-10-22,1
9209,Cole,Cherry,sanchezdanielle@example.org,(746)543-4544x34524,Chile,Indiana,East Matthew,85629,Standard,2022-04-14,2025-11-04,1
9210,Christina,Snyder,jamesgutierrez@example.org,(549)581-7596,Bouvet Island (Bouvetoya),Hawaii,Samuelhaven,01356,Budget,2024-10-28,2026-01-05,1
9211,Alexander,Miller,hwilliams@example.net,(541)785-9272x61384,Belarus,Oklahoma,Port Chelsealand,85024,Premium,2024-06-23,2026-01-11,1
9212,David,Davis,jennifer68@example.com,(233)492-3781x09284,Argentina,Maine,East Frank,57217,Standard,2024-11-03,2025-04-05,0
9213,Nicholas,Barton,dnewman@example.com,(309)526-8867,Morocco,Iowa,West Robert,36322,Budget,2022-01-26,2025-04-21,1
9214,James,David,thomasrobin@example.com,+1-497-236-4447x93461,Cook Islands,Missouri,Alexanderbury,74180,Budget,2024-06-01,2024-12-26,0
9215,Jordan,Lopez,arthur37@example.net,583-873-1214,Heard Island and McDonald Islands,Louisiana,Port Derrick,13576,Budget,2024-05-29,2024-09-09,1
9216,Steven,Morgan,carla42@example.com,(508)792-6506x222,Bermuda,Alaska,Sarahport,16285,Premium,2024-01-08,2025-07-22,1
9217,Madison,Ellis,brogers@example.org,806-675-5940,Togo,Florida,Port Adamborough,05145,Premium,2023-09-15,2024-03-02,1
9218,Seth,Caldwell,johnmckinney@example.net,+1-268-715-2044x8187,Saudi Arabia,Pennsylvania,East Robert,70475,Budget,2024-09-24,2025-01-30,1
9219,Christopher,Gregory,murphymatthew@example.net,+1-998-807-1138x34806,Guernsey,Idaho,West Johnport,32850,Budget,2023-08-15,2025-02-27,1
9220,Linda,Oconnell,brownstephanie@example.org,001-387-986-3851x4580,Serbia,Wisconsin,North Jared,95852,Standard,2022-07-11,2024-12-16,1
9221,Lauren,Simon,ywilliams@example.net,001-253-901-7700x151,Ethiopia,Minnesota,Carrieland,74850,Standard,2024-05-03,2025-04-09,1
9222,David,Garrison,joann35@example.net,+1-628-338-0374x182,Libyan Arab Jamahiriya,Virginia,East Ellenfort,28870,Budget,2022-04-05,2023-04-02,0
9223,Caroline,Thompson,johnsontyler@example.org,846.532.4036x46011,Costa Rica,Kansas,West Jennifer,67824,Standard,2022-04-19,2022-07-11,0
9224,April,Hensley,tgregory@example.net,990.737.4168x3036,Tokelau,Florida,Port Anthonymouth,01718,Premium,2022-03-14,2025-11-17,1
9225,Michael,Arnold,feliciamason@example.net,(789)814-7172x8898,Puerto Rico,Delaware,Mcmillanfort,86051,Standard,2022-07-30,2025-01-16,1
9226,Tiffany,Greer,barellano@example.com,001-378-358-3101x246,Martinique,California,Port Amberfurt,71635,Premium,2023-09-29,2025-09-07,1
9227,Michelle,Brown,sally99@example.org,379.645.7090x47946,Netherlands Antilles,Tennessee,New Samanthamouth,90931,Budget,2023-10-07,2024-09-03,1
9228,Jeffery,Johnson,beverlyferguson@example.com,001-277-206-9095x425,Sao Tome and Principe,New Hampshire,West Ebonyberg,20227,Budget,2024-04-19,2024-09-04,1
9229,Mallory,Perez,woodsmariah@example.com,3344456762,Netherlands,Wyoming,North Amanda,32426,Standard,2024-08-16,2025-10-09,1
9230,Evelyn,Hobbs,danieljones@example.com,+1-991-823-7518,Cambodia,Mississippi,Johnsborough,53450,Premium,2024-06-30,2025-10-10,1
9231,Michael,Gentry,gmorris@example.org,7425959617,Syrian Arab Republic,Vermont,West Micheletown,75591,Standard,2022-11-21,2024-01-15,0
9232,Joshua,Rodriguez,xballard@example.com,+1-244-674-0927x6252,Nigeria,Idaho,Austintown,80865,Premium,2023-09-07,2025-09-22,1
9233,Cristian,Gibson,eortega@example.com,532-223-1594,Timor-Leste,Idaho,New Marytown,18017,Premium,2023-08-17,2024-04-05,1
9234,Michael,Odonnell,woodsandrew@example.com,(324)846-6872x55368,Dominican Republic,Kansas,Gonzalezbury,28687,Premium,2022-02-01,2023-02-03,1
9235,Mary,Williams,pageeduardo@example.org,527.277.5467,Bahamas,Maryland,Anthonyville,25126,Budget,2022-03-24,2024-06-08,0
9236,David,Reynolds,brianawalker@example.org,+1-327-678-3557x22340,Argentina,North Carolina,East Abigail,12669,Premium,2023-06-02,2025-02-05,1
9237,Tracy,Pierce,destiny81@example.org,588-395-7747x71243,Bouvet Island (Bouvetoya),Maryland,West Sylvia,31010,Standard,2023-07-06,2025-08-18,1
9238,Haley,Mendoza,william42@example.net,(326)679-6797x094,Cyprus,North Dakota,Lake Brenda,17045,Budget,2024-05-30,2025-01-24,1
9239,Mitchell,Kelley,dgoodman@example.com,001-343-728-0412x0135,Tuvalu,New Jersey,Lake Christopherborough,08709,Standard,2023-12-29,2025-07-12,1
9240,Shelby,Madden,mossnatalie@example.org,5338256192,Northern Mariana Islands,South Carolina,West Michaeltown,25416,Budget,2022-11-06,2024-10-10,1
9241,Justin,Torres,ohall@example.net,+1-484-462-1841,Norfolk Island,Hawaii,Lake Terri,50413,Standard,2024-11-29,2025-04-08,1
9242,Samantha,Fleming,awhite@example.org,236.752.5876x28335,Indonesia,South Dakota,Lake Shelbyland,02214,Premium,2023-05-31,2024-09-07,1
9243,Carol,Hill,brownfrederick@example.com,+1-508-569-7151x250,Romania,Oregon,New Lauraberg,13004,Budget,2025-01-10,2025-09-09,1
9244,Dawn,Beltran,duncanamy@example.com,244-628-7849,Georgia,Arizona,Vaughanview,86156,Budget,2023-09-26,2024-04-20,0
9245,Pamela,Robinson,phillipperkins@example.org,828-206-5891x752,Belgium,Illinois,Hernandezview,58147,Standard,2024-07-01,2025-06-24,1
9246,Andrew,Escobar,mendozatravis@example.com,+1-250-911-1556x0346,Kenya,Pennsylvania,Lake Nicholastown,73436,Premium,2023-05-07,2023-08-15,0
9247,John,Ruiz,frederickhunt@example.com,001-854-639-0304,Tanzania,Wisconsin,Scottmouth,04286,Budget,2023-09-12,2024-07-19,1
9248,Cameron,Hernandez,rioselizabeth@example.net,001-716-368-6664x4843,Guinea,Texas,South Carlosborough,81485,Standard,2023-11-18,2025-04-25,1
9249,Angela,Burnett,christophergarcia@example.com,001-225-237-5613,Bhutan,Michigan,Mcbridechester,39540,Premium,2022-10-31,2024-02-08,1
9250,Billy,Mason,xmcgee@example.com,255.854.9158x35497,Sao Tome and Principe,Louisiana,New Paul,49063,Standard,2024-08-12,2025-07-28,1
9251,Eric,Clark,xturner@example.com,582-469-1763x83727,Korea,Colorado,Nelsonberg,32738,Standard,2024-09-27,2025-05-17,1
9252,Alexander,Martin,charles86@example.net,998-247-7269,Tajikistan,Vermont,Garciaside,00744,Premium,2024-08-31,2025-02-20,1
9253,Debbie,Mccarthy,zpatterson@example.com,728-313-8040x197,Madagascar,Connecticut,South Ashleyside,94147,Standard,2022-08-21,2022-12-31,1
9254,Jesse,Wilcox,andrea24@example.com,001-301-764-5707x436,Kyrgyz Republic,Kentucky,Lake Toddport,64225,Budget,2024-09-10,2025-12-27,1
9255,Chad,Malone,hwagner@example.org,7536797648,Angola,Nevada,Annebury,64803,Premium,2023-11-16,2025-06-15,0
9256,Douglas,Olson,aramirez@example.org,001-647-589-7185x017,Kazakhstan,Georgia,Mitchellview,18503,Budget,2023-02-05,2025-11-08,0
9257,Matthew,Mcdaniel,johnrichmond@example.org,6618242069,Niue,Ohio,West Michael,40349,Premium,2024-04-30,2025-11-28,1
9258,Sarah,Ortega,loriestrada@example.com,001-203-383-6335x81543,Thailand,Kentucky,South Sean,00770,Premium,2023-03-11,2023-11-02,1
9259,Tina,Baker,jenkinsvanessa@example.com,696-578-6967,Australia,Rhode Island,Port Christineport,80320,Budget,2024-01-19,2025-11-19,1
9260,Holly,Barber,johnhorton@example.org,2198054333,Tonga,Montana,Pollardside,72409,Standard,2022-08-21,2024-12-20,1
9261,Jennifer,Norton,qgibbs@example.net,876-667-3477,Djibouti,Wyoming,Lake Ashley,74101,Premium,2023-07-10,2024-09-12,1
9262,Jeremiah,Michael,thomaslee@example.net,672.689.7468x4005,Sao Tome and Principe,New Hampshire,Perezborough,78727,Premium,2022-03-06,2022-11-29,0
9263,Gail,Peterson,sherri78@example.org,2267433724,North Macedonia,Idaho,Carrollmouth,15383,Standard,2022-08-04,2025-04-10,1
9264,Charles,Adams,stevenberry@example.com,+1-212-515-6489x200,Grenada,Nevada,Turnerstad,08034,Standard,2024-02-25,2024-06-18,1
9265,Christopher,Bass,newtonamy@example.org,918.717.1791x074,Honduras,South Dakota,Lake Joseph,28022,Standard,2022-08-10,2023-09-28,1
9266,Briana,Edwards,carolinebaker@example.net,7496406977,Grenada,Florida,North Scottton,53687,Standard,2024-10-31,2025-03-03,1
9267,Angela,Massey,cwarren@example.com,001-933-788-6286x7242,Fiji,Vermont,West Jessicaside,39930,Premium,2022-08-26,2023-12-01,1
9268,Justin,Maynard,gjordan@example.net,329.613.8567x61160,Norway,Iowa,Lake Kimberly,02471,Premium,2024-11-19,2025-01-17,1
9269,Vanessa,King,michael97@example.org,449.498.4337x397,United Arab Emirates,Nebraska,Ericafurt,26376,Standard,2022-04-25,2024-11-18,1
9270,James,Lee,patelchristopher@example.net,765.569.6845x1653,Lithuania,Kentucky,Mayhaven,71487,Standard,2022-12-31,2025-12-28,0
9271,Gabriel,Nelson,thompsonjennifer@example.net,001-782-984-9364x179,French Southern Territories,Massachusetts,South Matthew,19214,Budget,2022-03-21,2024-07-19,1
9272,Ronald,Mitchell,daymichele@example.org,(515)740-0800x59385,Romania,Montana,Clarkview,49883,Premium,2022-03-07,2023-12-26,0
9273,Dawn,Klein,vhatfield@example.org,403-253-3744,Cuba,Connecticut,New Bryanmouth,55337,Standard,2023-04-09,2023-12-11,1
9274,Steven,Graham,brian44@example.com,396.654.4267,Gabon,Michigan,West Heather,22804,Premium,2023-04-24,2025-12-13,1
9275,Sean,Jackson,vincentallen@example.com,(507)681-8969x980,Isle of Man,Wisconsin,Heatherland,97467,Budget,2022-04-20,2025-09-15,1
9276,Alec,Simpson,johntownsend@example.com,327-877-1440,Wallis and Futuna,Pennsylvania,Adammouth,76267,Premium,2023-05-23,2023-08-06,1
9277,Rebecca,Navarro,melanie42@example.com,781.682.2512,Mozambique,Arizona,Erikastad,49377,Standard,2022-10-20,2025-05-07,1
9278,Gary,Green,jessewong@example.com,001-423-768-9418,Anguilla,Florida,Austinmouth,17391,Premium,2023-06-22,2023-11-20,1
9279,William,Neal,lmorgan@example.com,(589)504-7274x6744,Faroe Islands,North Dakota,Lake Diana,02603,Premium,2023-07-20,2025-06-14,0
9280,Carlos,Martinez,david80@example.com,393.222.5327,Bahamas,South Dakota,Seanmouth,94785,Standard,2023-05-03,2025-11-12,1
9281,Jason,Williams,smithdebra@example.org,(356)303-3277x30656,Bulgaria,Mississippi,North Desireeburgh,61606,Budget,2023-01-26,2025-01-22,0
9282,Gabriel,Oconnor,nataliemurray@example.org,(784)812-9987,Azerbaijan,Washington,Jameschester,85744,Budget,2024-05-17,2025-09-08,1
9283,Alexander,Salazar,keithbrown@example.net,2517682489,Ethiopia,Maine,Jamesfort,88217,Budget,2023-10-10,2024-06-06,1
9284,Angie,Walker,joseph43@example.net,410.492.4563x8897,Guinea,South Carolina,Tiffanyton,27930,Standard,2022-01-28,2022-08-22,1
9285,Kenneth,Braun,noah68@example.net,986.285.8357x694,Guam,Florida,South Brandon,44260,Standard,2023-08-23,2025-09-07,1
9286,Craig,Wells,brandonhicks@example.net,334-243-1139,Mali,Arizona,West Ericamouth,40872,Premium,2022-04-25,2022-09-01,1
9287,Tiffany,Miller,john58@example.org,301-742-7925,Syrian Arab Republic,Texas,Thomaschester,60942,Budget,2024-03-01,2025-03-17,1
9288,David,Hudson,rkline@example.org,837.539.1818,Georgia,Nebraska,Port Luisland,27692,Standard,2023-09-12,2024-07-20,1
9289,Francisco,Avila,joyce89@example.com,444-348-4394x77362,Cook Islands,Alabama,North Laurenville,25723,Premium,2023-08-04,2024-09-09,1
9290,Brian,Hartman,ewilson@example.net,+1-373-887-2620,Spain,Washington,Baileyfurt,52213,Budget,2023-07-07,2025-02-16,0
9291,Joshua,Parks,maldonadojacob@example.net,001-911-234-6671x924,Christmas Island,Indiana,East Jack,98001,Standard,2024-01-08,2024-12-03,1
9292,Matthew,Hoffman,anthony64@example.net,001-991-944-3073x4555,Mayotte,Tennessee,Richardport,96114,Standard,2023-05-14,2025-05-14,0
9293,Regina,Alexander,tlester@example.net,001-918-689-3304x385,Afghanistan,Missouri,Chadside,04863,Standard,2023-04-20,2025-05-04,0
9294,Lori,Dillon,eric53@example.com,510-271-4916,Liechtenstein,Washington,Perezhaven,80180,Standard,2024-06-30,2025-03-01,1
9295,Trevor,Nguyen,russelljustin@example.com,+1-455-606-6832,Georgia,Alaska,North Michael,44875,Premium,2022-01-22,2022-12-15,1
9296,Shannon,Parks,jordan30@example.com,821-712-7296x130,Tajikistan,Maine,West Danaton,09275,Standard,2024-07-03,2025-08-28,1
9297,Melissa,Roberts,georgeharris@example.net,702.719.4306,North Macedonia,Utah,Penningtonfurt,16393,Budget,2023-01-14,2025-02-07,1
9298,Margaret,Washington,jill42@example.org,866-821-0093,Tanzania,Wisconsin,Steinville,17433,Budget,2024-04-17,2025-02-19,1
9299,Shannon,Mclean,jim13@example.org,+1-713-538-1086x317,San Marino,Michigan,Tateport,06513,Budget,2024-02-16,2024-07-13,1
9300,Jacqueline,Pace,ashleykirk@example.com,579-231-0793,Finland,North Dakota,Terryton,16599,Budget,2024-06-05,2025-11-29,0
9301,Michael,Sanchez,danalandry@example.net,001-244-312-8066x9191,Senegal,Delaware,Davidport,46813,Standard,2023-07-24,2024-12-05,1
9302,Patricia,Garcia,hollyvargas@example.com,(608)446-8295x1661,Greece,Mississippi,Elizabethport,04464,Budget,2023-05-28,2025-01-05,1
9303,Douglas,Johnson,jacqueline06@example.com,858.823.6432,Qatar,New Hampshire,Port Johnborough,91472,Premium,2022-02-17,2024-06-25,1
9304,Jonathon,Smith,cmunoz@example.net,749-877-9524,Holy See (Vatican City State),Florida,Lake Donald,71461,Standard,2023-08-31,2025-11-17,1
9305,Latoya,Wang,jacquelinecortez@example.org,+1-792-719-3326x8692,Martinique,Florida,South Benjaminmouth,90344,Premium,2022-09-08,2022-12-04,0
9306,Robert,Hale,mferguson@example.net,+1-793-684-7773,Tanzania,New Jersey,Ashleyberg,67016,Standard,2023-04-16,2024-02-27,1
9307,April,Diaz,drobinson@example.net,(827)612-3683,Portugal,New Mexico,Donnaberg,31074,Premium,2024-03-10,2024-05-02,1
9308,Thomas,Jones,oliverjamie@example.net,640-234-1353x01006,Bosnia and Herzegovina,Mississippi,Derrickberg,76075,Premium,2022-06-13,2025-08-09,1
9309,Brandy,Lopez,austin45@example.org,658.224.8865x06996,Malta,Maine,Haleberg,88563,Premium,2022-06-25,2022-10-15,1
9310,Anthony,Kelley,kennethhill@example.com,457.209.3912,Spain,Georgia,Port Cynthia,61087,Standard,2022-04-07,2025-06-12,1
9311,Patrick,Garcia,andrewsamber@example.net,754.425.5677,Luxembourg,Arizona,Buchananton,26014,Budget,2023-04-24,2023-06-13,1
9312,Kevin,Bowman,acummings@example.org,471.656.6557x3167,Guernsey,Utah,Salinasborough,78579,Premium,2024-08-26,2025-03-22,1
9313,Sandra,Ellis,davidcampos@example.org,597.939.1926,North Macedonia,Florida,Port Tammie,24358,Premium,2022-09-19,2025-05-29,1
9314,Bob,Smith,jasminebriggs@example.org,+1-849-962-2852x3275,Lesotho,Utah,North Lindseychester,81999,Standard,2023-09-11,2024-12-08,1
9315,Nicholas,Jones,erin12@example.org,+1-922-315-3334x743,Colombia,Oregon,North Jamie,31835,Premium,2022-05-09,2023-09-28,1
9316,Derek,Hunter,danahall@example.com,+1-840-667-1835,Haiti,California,West Tanyachester,21335,Premium,2023-11-10,2025-07-04,1
9317,Erin,Haynes,dawnstewart@example.org,384.347.1961,Kazakhstan,Missouri,Lake Zachary,37763,Standard,2022-02-15,2023-04-08,0
9318,Jessica,Castro,tmontgomery@example.com,001-280-594-2336,Turkey,Rhode Island,Barrymouth,57620,Premium,2022-10-06,2023-10-28,1
9319,Douglas,Jones,mrodriguez@example.com,852.461.4189x7347,Peru,Maine,East Kristen,95429,Budget,2023-06-01,2025-03-20,0
9320,Michael,Moore,elizabeth58@example.net,437-205-9788x5847,Palau,Wisconsin,West Aaronberg,38991,Budget,2024-10-15,2025-04-28,1
9321,Luke,Hurley,alexismcgee@example.org,(300)380-8420x03938,Qatar,Illinois,Port Lydiatown,42341,Budget,2023-10-06,2024-07-21,1
9322,Michael,Campbell,jgarza@example.com,+1-728-320-9787x393,Guam,New Jersey,South Jamesport,48397,Standard,2025-01-12,2025-09-23,1
9323,Scott,Mccoy,bethany60@example.org,639.799.1900,Antigua and Barbuda,Louisiana,West Johntown,04432,Standard,2024-06-02,2025-01-22,0
9324,Kaitlyn,Velazquez,jacobdrake@example.net,+1-390-453-2272x34036,Niger,Georgia,Hernandezborough,35669,Standard,2023-08-13,2024-01-06,0
9325,Christopher,Malone,curtisnicholas@example.net,326-246-3260x657,Greece,South Carolina,Jonesbury,19473,Premium,2024-06-16,2025-01-17,0
9326,Michael,Garcia,nmorris@example.org,723.726.9329x457,Saint Helena,Tennessee,North Dustinfurt,45808,Budget,2023-09-06,2024-07-24,1
9327,Andrew,Stevens,garciajon@example.com,(228)874-3472x900,Panama,Alabama,Robinsonhaven,16743,Standard,2023-03-14,2024-05-05,0
9328,Timothy,Blake,boydchad@example.org,9642511833,Malawi,Delaware,Kellermouth,20337,Budget,2024-12-05,2025-04-14,0
9329,Kevin,Smith,strongelizabeth@example.com,863-592-9274,Nepal,Maine,South Jennifer,99010,Budget,2024-04-02,2025-01-25,1
9330,John,Henson,dmaxwell@example.com,001-794-652-0899,Isle of Man,Nevada,New Roger,60914,Budget,2023-02-19,2025-10-29,0
9331,Sandra,Wade,kelly05@example.org,(918)370-3557,Turks and Caicos Islands,Pennsylvania,East Christopherhaven,61009,Premium,2024-01-21,2025-06-13,1
9332,Elizabeth,Wilson,ricejeffrey@example.com,001-391-826-6529,Mayotte,New Mexico,Lewisburgh,32489,Premium,2024-07-29,2025-06-13,1
9333,Claire,Martin,melissabrown@example.org,704-712-0090,Fiji,Montana,South Mark,96905,Budget,2024-11-16,2025-04-19,1
9334,Janice,Lopez,james54@example.org,553-260-8958,Belarus,Arkansas,Reginaberg,72984,Standard,2022-07-30,2023-06-11,1
9335,Richard,Ray,desireebailey@example.com,001-757-341-6495x36623,Georgia,Michigan,Robertton,46043,Premium,2024-10-08,2025-05-24,1
9336,Kimberly,James,susan10@example.net,001-574-363-1709x634,Mexico,Kansas,Jonesville,28863,Budget,2023-04-13,2024-06-17,1
9337,Heather,Reynolds,amanda48@example.net,869-587-4933,Azerbaijan,Utah,West Henry,72955,Premium,2022-02-10,2022-04-29,1
9338,Carl,Ellis,jonescaleb@example.org,+1-652-647-4484x2953,Vietnam,Nevada,Sherryhaven,17423,Budget,2024-06-10,2024-12-29,1
9339,Hannah,Torres,browndevin@example.net,001-348-230-7207x5365,Burundi,Hawaii,West Lisaview,53292,Premium,2022-08-02,2024-04-06,1
9340,Eric,Bean,marshalljennifer@example.org,916-376-4534x621,Mongolia,New Jersey,South Christine,48153,Premium,2023-07-11,2024-02-12,1
9341,Bradley,Patterson,katherine99@example.org,001-985-248-6200x4832,French Polynesia,Louisiana,Rodneyside,77127,Budget,2023-07-11,2024-05-14,1
9342,Gary,Arnold,thomasmary@example.org,(889)345-2395x984,Brunei Darussalam,Pennsylvania,Maureenbury,43059,Budget,2023-01-09,2024-08-08,1
9343,Vincent,Martin,acampbell@example.com,826-851-4238x558,Mongolia,Massachusetts,Jennifershire,01622,Budget,2022-05-18,2024-07-05,1
9344,Jacob,Dominguez,jerryadams@example.org,813-349-6885x3797,Burundi,Kansas,Port Christineburgh,53481,Budget,2022-11-23,2025-10-24,1
9345,Antonio,Summers,wrodriguez@example.net,001-933-607-0115,Samoa,New Mexico,Mitchellborough,07488,Premium,2024-11-02,2025-12-06,0
9346,Victoria,Miller,williamcox@example.org,278.207.5937,Japan,Maryland,Robertland,96470,Budget,2023-12-02,2025-06-22,1
9347,Sheri,Atkins,carolwhitehead@example.com,+1-271-506-8777x88124,India,Tennessee,South Thomasside,19151,Premium,2023-11-27,2025-03-31,1
9348,Hunter,Ward,yguzman@example.org,(339)540-9633x62160,Saint Martin,Maryland,Phillipsberg,38855,Standard,2024-11-15,2025-09-18,1
9349,Sean,Moore,brenda26@example.net,+1-289-800-0645,San Marino,New Mexico,Thompsonberg,80794,Standard,2022-04-20,2024-12-08,1
9350,Vanessa,Henry,tiffanygraham@example.net,568.920.3996x07785,Congo,Kentucky,East Anitaville,22194,Premium,2024-01-06,2024-09-15,0
9351,Ernest,Kent,osantiago@example.net,676-711-2646x43591,Cocos (Keeling) Islands,Virginia,New Roger,84991,Standard,2024-07-21,2024-08-13,1
9352,Jaime,Kidd,psnyder@example.com,895.441.6315x6747,Wallis and Futuna,North Carolina,Aaronside,53574,Budget,2023-12-25,2024-11-13,1
9353,Sarah,Whitehead,paul19@example.net,389.542.8689,Jersey,Indiana,North Maria,46146,Standard,2024-03-06,2024-09-19,0
9354,Robert,Sullivan,cscott@example.com,741-829-9590x546,Lesotho,Louisiana,Webbbury,16802,Budget,2024-03-30,2025-01-27,1
9355,Sherri,Salas,heather55@example.com,927.614.4153,Kuwait,Nevada,West Donnaside,25423,Budget,2024-07-24,2025-09-30,0
9356,Matthew,Oliver,katie05@example.com,608-647-7454x8328,Turks and Caicos Islands,Arkansas,Port Claudiamouth,12569,Premium,2023-04-15,2024-10-26,1
9357,Pamela,Lowe,chris60@example.net,001-667-507-2551x832,Argentina,Wisconsin,Deborahport,77218,Standard,2024-03-26,2024-10-11,0
9358,Karen,Miranda,kent86@example.com,5153424093,Kiribati,Connecticut,Jessicaview,26577,Standard,2024-06-11,2025-08-25,1
9359,Brandon,Allison,jmendoza@example.org,(731)634-9537x284,Portugal,West Virginia,Port Mark,54083,Standard,2024-03-17,2025-03-28,1
9360,Austin,Snyder,gthomas@example.com,898.272.8619,Brunei Darussalam,Kentucky,East Deborahberg,12735,Budget,2023-11-15,2024-02-16,1
